,label,feature,normalised_value,raw_value,dataset,unit,color,plotting_id
47,GrC,mfr,-0.7041497663873372,5.797583910586595,18-12-13_YC008_probe1,459,"(42, 161, 73)",47
48,GrC,mfr,-0.3949537602486942,19.920089658094483,18-12-13_YC008_probe1,471,"(42, 161, 73)",48
49,MFB,mfr,-0.4500799495567171,17.402204854007866,21-06-13_DK283_probe1,79,"(214, 37, 41)",49
50,MFB,mfr,-0.5223573289063145,14.100940655848078,21-06-13_DK283_probe1,99,"(214, 37, 41)",50
51,PkC_ss,mfr,1.0112147433359564,84.14673676728846,21-06-13_DK283_probe1,132,"(28, 120, 181)",51
52,PkC_cs,mfr,-0.7989873364261364,1.4658845957123108,21-06-13_DK283_probe1,141,"(0, 0, 0)",52
53,PkC_cs,mfr,-0.7979554560966543,1.5130156568985178,21-06-13_DK283_probe1,142,"(0, 0, 0)",53
54,PkC_ss,mfr,0.9789590521386647,82.67346034948334,21-06-13_DK283_probe1,177,"(28, 120, 181)",54
55,MFB,mfr,-0.13490274769778313,31.797901293697283,21-06-13_DK283_probe1,185,"(214, 37, 41)",55
56,MFB,mfr,-0.5408064725239919,13.258277323837184,21-06-13_DK283_probe1,205,"(214, 37, 41)",56
57,MFB,mfr,-0.15470723072916992,30.893332929668123,21-06-13_DK283_probe1,209,"(214, 37, 41)",57
58,PkC_ss,mfr,2.685699519477794,160.62871067924732,21-06-13_DK283_probe1,581,"(28, 120, 181)",58
59,PkC_cs,mfr,-0.7987878893643479,1.4749943261761929,21-06-13_DK283_probe1,1250,"(0, 0, 0)",59
60,PkC_ss,mfr,1.500149708244291,106.47880676491754,21-06-13_DK283_probe1,1841,"(28, 120, 181)",60
61,MFB,mfr,-0.7155165717829081,5.2784058767740465,21-06-14_DK284_probe1,328,"(214, 37, 41)",61
62,MFB,mfr,-0.6660473168192692,7.537910604127017,21-06-14_DK284_probe1,407,"(214, 37, 41)",62
63,MFB,mfr,-0.6642977068277394,7.617823916947098,21-06-14_DK284_probe1,939,"(214, 37, 41)",63
64,MFB,mfr,-0.7712947046200082,2.730743598031705,19-01-23_YC012,724,"(214, 37, 41)",64
65,MFB,mfr,-0.6182870799984629,9.719356048482897,19-01-23_YC012,796,"(214, 37, 41)",65
66,MFB,mfr,-0.19683513646413803,28.969143809949085,19-01-23_YC012,1856,"(214, 37, 41)",66
67,PkC_ss,mfr,1.9999347701906536,129.30645417861408,19-01-24_YC013_probe1,71,"(28, 120, 181)",67
68,PkC_cs,mfr,-0.7979776147928952,1.512003560012382,19-01-24_YC013_probe1,73,"(0, 0, 0)",68
69,PkC_ss,mfr,2.653644598763892,159.16460443909426,19-01-24_YC013_probe1,166,"(28, 120, 181)",69
70,PkC_cs,mfr,-0.799287448823627,1.4521769831483893,19-01-24_YC013_probe1,169,"(0, 0, 0)",70
71,MFB,mfr,-0.1465340180110642,31.266643843442655,19-01-24_YC013_probe1,309,"(214, 37, 41)",71
72,MFB,mfr,-0.583875868683229,11.291085695469961,19-01-24_YC013_probe1,321,"(214, 37, 41)",72
73,PkC_cs,mfr,-0.8047060920470676,1.2046808365376878,19-01-24_YC013_probe1,415,"(0, 0, 0)",73
74,PkC_ss,mfr,1.2181198925965664,93.59711484982978,20-07-21_DK206_probe1,41,"(28, 120, 181)",74
75,PkC_cs,mfr,-0.7982900324225095,1.4977339068401048,20-07-21_DK206_probe1,42,"(0, 0, 0)",75
76,PkC_cs,mfr,-0.81118354432114,0.9088236613037435,20-07-21_DK206_probe1,53,gray,76
77,PkC_ss,mfr,2.405396300932484,147.82588096489428,20-07-21_DK206_probe1,61,"(28, 120, 181)",77
78,PkC_cs,mfr,-0.8033473510834479,1.266741234107929,20-07-21_DK206_probe1,91,gray,78
79,PkC_ss,mfr,1.058881104538322,86.32389444940078,20-07-21_DK206_probe1,110,"(28, 120, 181)",79
80,PkC_cs,mfr,-0.8063488657074629,1.129647265598271,20-07-21_DK206_probe1,112,gray,80
81,PkC_cs,mfr,-0.8069120157938144,1.1039254251691883,20-07-21_DK206_probe1,123,"(0, 0, 0)",81
82,PkC_ss,mfr,3.0397793816772958,176.80128338300682,20-07-21_DK206_probe1,124,"(28, 120, 181)",82
83,PkC_ss,mfr,0.5640828128271574,63.724017414072286,20-07-21_DK206_probe1,572,gray,83
84,PkC_cs,mfr,-0.7974806863920837,1.5347007296304584,21-06-11_DK278_probe1,54,"(0, 0, 0)",84
85,PkC_ss,mfr,1.5203134977088242,107.3997864249094,21-06-11_DK278_probe1,63,"(28, 120, 181)",85
86,PkC_cs,mfr,-0.8013584057058495,1.3575861737867894,21-06-11_DK278_probe1,64,"(0, 0, 0)",86
87,PkC_cs,mfr,-0.8080735455785699,1.0508726342681427,21-06-11_DK278_probe1,240,"(0, 0, 0)",87
88,PkC_ss,mfr,1.1913580783996405,92.37477087608403,21-06-11_DK278_probe1,481,"(28, 120, 181)",88
89,PkC_ss,mfr,0.9708618236431962,82.30362000971238,21-06-11_DK278_probe1,489,"(28, 120, 181)",89
90,PkC_cs,mfr,-0.8104214231806046,0.9436334905829853,21-06-11_DK278_probe1,1058,"(0, 0, 0)",90
91,PkC_ss,mfr,-0.12879601024162235,32.07682609579994,21-06-11_DK278_probe1,1185,"(28, 120, 181)",91
92,MLI,mfr,0.24835704607280476,49.30326531151975,21-06-11_DK278_probe1,1693,"(224, 85, 159)",92
93,MLI,mfr,-0.23066877791800233,27.42379462559685,19-12-13_YC007_probe1,273,"(224, 85, 159)",93
94,MLI,mfr,-0.7341947471712179,4.4252815348118615,19-12-13_YC007_probe1,300,"(224, 85, 159)",94
95,MLI,mfr,-0.7708233594755983,2.7522722542201135,19-12-13_YC007_probe1,503,"(224, 85, 159)",95
96,MLI,mfr,-0.7271216388107259,4.748345259732685,19-12-13_YC007_probe1,996,"(224, 85, 159)",96
97,MLI,mfr,-0.46966718045722683,16.50755946571596,22-08-13_MO042,347,"(224, 85, 159)",97
98,MLI,mfr,-0.10149262286009272,33.32390638651103,22-08-13_MO042,420,"(224, 85, 159)",98
99,GoC,mfr,-0.561244841890391,12.324756246216168,22-03-26_MO001,43,"(56, 174, 62)",99
100,MLI,mfr,-0.20194265954919333,28.735858053690386,22-12-02_HS09,871,"(224, 85, 159)",100
101,GoC,mfr,-0.6154144472445023,9.850563346678385,22-12-07_HS10,415,"(56, 174, 62)",101
102,MLI,mfr,-0.6891572623324393,6.482365474646935,20-03-06_DK186_probe2,464,"(224, 85, 159)",102
103,GoC,mfr,-0.42145802051259074,18.709509442053513,23-02-07_HS11,250,"(56, 174, 62)",103
104,GoC,mfr,-0.5479758660849733,12.930815779182874,23-02-07_HS11,277,"(56, 174, 62)",104
105,GoC,mfr,-0.6112359484779193,10.041415982790909,23-02-13_HS15,191,"(56, 174, 62)",105
106,GoC,mfr,-0.5718833767464516,11.838841917871289,23-02-13_HS15,195,"(56, 174, 62)",106
107,GoC,mfr,-0.4936437264977751,15.412432418340066,23-02-13_HS15,208,"(56, 174, 62)",107
