,label,feature,normalised_value,raw_value,dp,unit,color
32,GoC,mfr,-0.711691918419039,4.382194235644266,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,956,green
33,GoC,mfr,-0.6625995633297477,6.36186009602848,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,464,green
34,GoC,mfr,-0.011091553656946886,32.63414143535768,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,468,green
35,GoC,mfr,-0.7913010495140066,1.171929038203453,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,973,green
36,GoC,mfr,-0.44170864238003255,15.269361361299138,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,478,green
37,GoC,mfr,2.14792981777183,119.69741010689437,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,479,green
38,GoC,mfr,0.6258817210952142,58.32030466200335,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,500,green
39,GoC,mfr,0.4424867732842491,50.9248412240004,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,522,green
40,GoC,mfr,0.018075377874988897,33.81030783643816,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,1011,green
41,GoC,mfr,-0.3341309983751685,19.60746632264476,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,530,green
42,GoC,mfr,-0.8203629016347324,0.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,603,gray
43,GoC,mfr,-0.5426176178759149,11.200172718134596,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-11-05_DK215/20-11-05_DK215_probe1,3191,green
44,GrC,mfr,-0.8203629016347324,0.0,/media/npyx/ssd2/ago/optotag/recordings/GrC/22-03-04_MO003_GrC,230,gray
45,GrC,mfr,-0.7070057725835696,4.571164654977117,/media/npyx/ssd2/ago/optotag/recordings/GrC/22-03-04_MO003_GrC,250,brown
46,GrC,mfr,-0.2170918144946031,24.327111086766635,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,692,brown
47,GrC,mfr,-0.49147352269268163,13.262575693309302,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,699,brown
48,GrC,mfr,-0.5963463217111417,9.033544522933294,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,706,brown
49,GrC,mfr,-0.6516759010871231,6.802360478883592,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1133,brown
50,GrC,mfr,-0.5799981143339229,9.692791527162289,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1233,brown
51,GrC,mfr,-0.5097171255119699,12.52689622537454,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,2255,brown
52,PkC_ss,mfr,2.1771282017185043,120.87484483726098,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,975,blue
53,PkC_ss,mfr,1.1136537418961914,77.98987674657722,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,997,blue
54,PkC_cs,mfr,-0.7914393203539877,1.1663532197099324,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,285,orange
55,PkC_cs,mfr,-0.8203629016347324,0.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,441,gray
56,GrC,mfr,-0.6489815842456121,6.911009718841547,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,445,brown
57,GrC,mfr,-0.6792699750127971,5.689620093945512,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,459,brown
58,GrC,mfr,-0.3358402419906825,19.538540494446902,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,471,brown
59,GrC,mfr,0.44631180462268133,51.079086909338194,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-17_YC009/18-12-17_YC009_probe1,453,brown
60,MFB,mfr,-0.3975245313206109,17.051100617374097,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,79,purple
61,MFB,mfr,-0.47598611332611346,13.887110725964066,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,99,purple
62,MFB,mfr,-0.04598970581695832,31.226861619671297,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,185,purple
63,MFB,mfr,-0.4979851132732773,12.999993595836928,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,205,purple
64,MFB,mfr,-0.064412437535875,30.483958718137607,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,209,purple
65,PkC_ss,mfr,-0.8203629016347324,0.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,132,gray
66,PkC_ss,mfr,1.2057284867359883,81.70282204389285,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,177,blue
67,PkC_ss,mfr,3.1432378865905086,159.83354537319948,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,581,blue
68,PkC_ss,mfr,1.7829419033634508,104.97914873416352,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,1841,blue
69,PkC_cs,mfr,-0.7846412159041286,1.440489086083304,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,141,orange
70,PkC_cs,mfr,-0.7835541561821023,1.4843251378673334,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,142,orange
71,PkC_cs,mfr,-0.8203629016347324,0.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,1250,gray
